world_timestamp,world_index,fixation_id,start_timestamp,duration,dispersion,norm_pos_x,norm_pos_y,x_scaled,y_scaled,on_surf
18830.168639,1188,197,18829.3851505,1093.2585000045947,1.3942068165815462,-0.6572216153144836,1.350450038909912,-0.6572216153144836,1.350450038909912,False
18830.222514,1189,197,18829.3851505,1093.2585000045947,1.3942068165815462,-0.45187610387802124,1.221301794052124,-0.45187610387802124,1.221301794052124,False
18830.355943,1191,197,18829.3851505,1093.2585000045947,1.3942068165815462,-0.5143522024154663,1.2491528987884521,-0.5143522024154663,1.2491528987884521,False
18830.412749,1192,197,18829.3851505,1093.2585000045947,1.3942068165815462,-0.6008914113044739,1.3051066398620605,-0.6008914113044739,1.3051066398620605,False
18830.476458,1193,197,18829.3851505,1093.2585000045947,1.3942068165815462,-0.3338489532470703,1.1747947931289673,-0.3338489532470703,1.1747947931289673,False
18830.476458,1193,198,18830.495989000003,1098.7009999953443,2.0923833798552134,-0.32183128595352173,1.183032751083374,-0.32183128595352173,1.183032751083374,False
18830.541879,1194,198,18830.495989000003,1098.7009999953443,2.0923833798552134,-0.6058913469314575,1.3106145858764648,-0.6058913469314575,1.3106145858764648,False
18830.606644,1195,198,18830.495989000003,1098.7009999953443,2.0923833798552134,-0.5671694874763489,1.3045241832733154,-0.5671694874763489,1.3045241832733154,False
18830.674181,1196,198,18830.495989000003,1098.7009999953443,2.0923833798552134,-0.6230738759040833,1.342698335647583,-0.6230738759040833,1.342698335647583,False
18830.731787,1197,198,18830.495989000003,1098.7009999953443,2.0923833798552134,-0.5232656598091125,1.281402826309204,-0.5232656598091125,1.281402826309204,False
18830.793881,1198,198,18830.495989000003,1098.7009999953443,2.0923833798552134,-0.6185951232910156,1.350614070892334,-0.6185951232910156,1.350614070892334,False
18830.857156000002,1199,198,18830.495989000003,1098.7009999953443,2.0923833798552134,-0.6088078022003174,1.3209632635116577,-0.6088078022003174,1.3209632635116577,False
18830.922979,1200,198,18830.495989000003,1098.7009999953443,2.0923833798552134,-0.5363053679466248,1.2593237161636353,-0.5363053679466248,1.2593237161636353,False
18831.172862,1204,198,18830.495989000003,1098.7009999953443,2.0923833798552134,-0.13576355576515198,1.1379636526107788,-0.13576355576515198,1.1379636526107788,False
18831.493138,1209,198,18830.495989000003,1098.7009999953443,2.0923833798552134,-0.5803210735321045,1.240742802619934,-0.5803210735321045,1.240742802619934,False
18831.739657000002,1213,199,18831.6090245,1093.2764999997744,1.437430942136759,-0.5511856079101562,1.249173879623413,-0.5511856079101562,1.249173879623413,False
18831.798078,1214,199,18831.6090245,1093.2764999997744,1.437430942136759,-0.807762861251831,1.430980920791626,-0.807762861251831,1.430980920791626,False
18831.971978,1217,199,18831.6090245,1093.2764999997744,1.437430942136759,-0.5987434983253479,1.3118712902069092,-0.5987434983253479,1.3118712902069092,False
18832.03901,1218,199,18831.6090245,1093.2764999997744,1.437430942136759,-0.6756035089492798,1.3637011051177979,-0.6756035089492798,1.3637011051177979,False
18832.102578,1219,199,18831.6090245,1093.2764999997744,1.437430942136759,-0.521206259727478,1.2641862630844116,-0.521206259727478,1.2641862630844116,False
18832.601988,1227,199,18831.6090245,1093.2764999997744,1.437430942136759,-0.562387228012085,1.3076910972595215,-0.562387228012085,1.3076910972595215,False
18832.873876,1231,200,18832.716635,712.3614999982237,1.0113766942288733,-0.6013938784599304,1.3061847686767578,-0.6013938784599304,1.3061847686767578,False
18832.939311000002,1232,200,18832.716635,712.3614999982237,1.0113766942288733,-0.6173545122146606,1.3161718845367432,-0.6173545122146606,1.3161718845367432,False
18833.126837,1235,200,18832.716635,712.3614999982237,1.0113766942288733,-0.5678463578224182,1.3114138841629028,-0.5678463578224182,1.3114138841629028,False
