world_timestamp,world_index,gaze_timestamp,x_norm,y_norm,x_scaled,y_scaled,on_surf,confidence
18836.550896,1290,18836.5658785,0.45209842920303345,0.48958227038383484,0.45209842920303345,0.48958227038383484,True,0.896409422159195
18836.671214,1292,18836.6466795,0.45899084210395813,0.5087980628013611,0.45899084210395813,0.5087980628013611,True,0.9334606826305389
18836.671214,1292,18836.657981,0.4559437334537506,0.5093721151351929,0.4559437334537506,0.5093721151351929,True,0.914835661649704
18836.671214,1292,18836.672197,0.4533582031726837,0.503898024559021,0.4533582031726837,0.503898024559021,True,0.8446570634841919
18836.671214,1292,18836.687218500003,0.4537011981010437,0.49837765097618103,0.4537011981010437,0.49837765097618103,True,0.8529100716114044
18836.729906,1293,18836.7049665,0.4537583589553833,0.4978625476360321,0.4537583589553833,0.4978625476360321,True,0.8917460441589355
18836.729906,1293,18836.7199135,0.4557858109474182,0.4878130257129669,0.4557858109474182,0.4878130257129669,True,0.896793007850647
18836.729906,1293,18836.733465999998,0.45504918694496155,0.48575472831726074,0.45504918694496155,0.48575472831726074,True,0.9281356334686279
18836.729906,1293,18836.7518135,0.45329412817955017,0.48398205637931824,0.45329412817955017,0.48398205637931824,True,0.9287762343883514
18836.792405,1294,18836.770245,0.4534345865249634,0.4793499708175659,0.4534345865249634,0.4793499708175659,True,0.9287762343883514
18836.792405,1294,18836.7820145,0.4518425762653351,0.48342886567115784,0.4518425762653351,0.48342886567115784,True,0.904706209897995
18836.792405,1294,18836.793456,0.4517365097999573,0.48221561312675476,0.4517365097999573,0.48221561312675476,True,0.8345242738723755
18836.792405,1294,18836.808092,0.45574793219566345,0.48228636384010315,0.45574793219566345,0.48228636384010315,True,0.900827169418335
18836.792405,1294,18836.8250405,0.4567495584487915,0.4847385287284851,0.4567495584487915,0.4847385287284851,True,0.9710091054439545
18836.922993,1296,18836.902939,0.44507095217704773,0.501166820526123,0.44507095217704773,0.501166820526123,True,0.9403190612792969
18836.922993,1296,18836.914668999998,0.44572800397872925,0.5006111860275269,0.44572800397872925,0.5006111860275269,True,0.9067075550556183
18836.922993,1296,18836.932483,0.44623276591300964,0.5001411437988281,0.44623276591300964,0.5001411437988281,True,0.9472803473472595
